date,channel,campaign_type,campaign_name,spend,clicks,impressions,conversions,revenue,roas
2026-05-15,Meta Ads,Prospecting,Lookalike Prospecting,522.3,827,37598,30,1650.47,3.16
2026-05-15,Meta Ads,Retargeting,Cart Retargeting,465.91,550,22220,18,1327.84,2.85
2026-05-15,Meta Ads,Advantage+,Advantage Shopping,633.47,960,35641,40,1653.36,2.61
2026-05-15,Microsoft Ads,Search,Bing Brand,213.9,498,11886,22,1187.14,5.55
2026-05-15,Microsoft Ads,Shopping,Bing Generic,244.76,403,15325,10,1079.39,4.41
2026-05-16,Google Ads,Search,Brand Search,527.29,1091,30007,51,3211.2,6.09
2026-05-16,Google Ads,Shopping,Generic Search,529.65,1502,45619,47,2558.21,4.83
2026-05-16,Google Ads,Performance Max,Shopping Best Sellers,659.26,1466,40805,85,3157.86,4.79
2026-05-16,Meta Ads,Prospecting,Lookalike Prospecting,445.18,773,29735,33,1201.99,2.7
2026-05-16,Meta Ads,Retargeting,Cart Retargeting,507.33,455,23419,25,1496.62,2.95
2026-05-16,Meta Ads,Advantage+,Advantage Shopping,534.1,1133,44920,29,1479.46,2.77
2026-05-16,Microsoft Ads,Search,Bing Brand,179.08,262,12933,13,1079.85,6.03
2026-05-16,Microsoft Ads,Shopping,Bing Generic,185.01,545,12808,36,860.3,4.65
2026-05-17,Google Ads,Search,Brand Search,467.85,1039,37625,43,2269.07,4.85
2026-05-17,Google Ads,Shopping,Generic Search,528.4,1851,45436,54,2177.01,4.12
2026-05-17,Google Ads,Performance Max,Shopping Best Sellers,692.46,2334,60013,89,2929.11,4.23
2026-05-17,Meta Ads,Prospecting,Lookalike Prospecting,432.99,1092,26444,34,1472.17,3.4
2026-05-17,Meta Ads,Retargeting,Cart Retargeting,469.91,732,24130,47,1245.26,2.65
2026-05-17,Meta Ads,Advantage+,Advantage Shopping,600.87,1928,51197,56,1586.3,2.64
2026-05-17,Microsoft Ads,Search,Bing Brand,171.68,338,10413,19,1174.29,6.84
2026-05-17,Microsoft Ads,Shopping,Bing Generic,221.67,312,11166,16,975.35,4.4
2026-05-18,Google Ads,Search,Brand Search,498.31,1027,39644,52,2925.08,5.87
2026-05-18,Google Ads,Shopping,Generic Search,668.8,699,28163,48,2494.62,3.73
2026-05-18,Google Ads,Performance Max,Shopping Best Sellers,851.91,2507,60845,110,3637.66,4.27
2026-05-18,Meta Ads,Prospecting,Lookalike Prospecting,469.09,525,24868,20,1482.32,3.16
2026-05-18,Meta Ads,Retargeting,Cart Retargeting,631.36,1579,47700,80,1666.79,2.64
2026-05-18,Meta Ads,Advantage+,Advantage Shopping,693.03,1585,43953,48,2155.32,3.11
2026-05-18,Microsoft Ads,Search,Bing Brand,211.67,377,16942,10,1322.94,6.25
2026-05-18,Microsoft Ads,Shopping,Bing Generic,230.27,246,11075,9,1248.06,5.42
2026-05-19,Google Ads,Search,Brand Search,568.41,842,32979,41,3410.46,6.0
2026-05-19,Google Ads,Shopping,Generic Search,770.68,1342,58949,39,3329.34,4.32
2026-05-19,Google Ads,Performance Max,Shopping Best Sellers,831.25,2668,67547,149,3615.94,4.35
2026-05-19,Meta Ads,Prospecting,Lookalike Prospecting,440.07,658,32114,34,1390.62,3.16
2026-05-19,Meta Ads,Retargeting,Cart Retargeting,601.13,1088,39264,51,1556.93,2.59
2026-05-19,Meta Ads,Advantage+,Advantage Shopping,587.88,603,27400,21,1969.4,3.35
2026-05-19,Microsoft Ads,Search,Bing Brand,189.68,523,13203,25,1291.72,6.81
2026-05-19,Microsoft Ads,Shopping,Bing Generic,246.71,393,18758,18,1226.15,4.97
2026-05-20,Google Ads,Search,Brand Search,504.0,1283,42111,50,2948.4,5.85
2026-05-20,Google Ads,Shopping,Generic Search,646.06,1778,53001,106,3023.56,4.68
2026-05-20,Google Ads,Performance Max,Shopping Best Sellers,729.69,1238,31591,43,3320.09,4.55
2026-05-20,Meta Ads,Prospecting,Lookalike Prospecting,523.29,581,27314,18,1412.88,2.7
2026-05-20,Meta Ads,Retargeting,Cart Retargeting,470.97,729,36397,44,1488.27,3.16
2026-05-20,Meta Ads,Advantage+,Advantage Shopping,670.08,1212,31394,58,1755.61,2.62
2026-05-20,Microsoft Ads,Search,Bing Brand,180.84,190,9654,10,989.19,5.47
2026-05-20,Microsoft Ads,Shopping,Bing Generic,263.91,514,22011,34,1396.08,5.29
2026-05-21,Google Ads,Search,Brand Search,523.83,965,24141,65,2697.72,5.15
2026-05-21,Google Ads,Shopping,Generic Search,772.26,1179,38015,68,3181.71,4.12
2026-05-21,Google Ads,Performance Max,Shopping Best Sellers,704.52,1081,32732,28,3085.8,4.38
2026-05-21,Meta Ads,Prospecting,Lookalike Prospecting,426.81,967,23339,48,1169.46,2.74
2026-05-21,Meta Ads,Retargeting,Cart Retargeting,626.41,1006,32342,57,1666.25,2.66
2026-05-21,Meta Ads,Advantage+,Advantage Shopping,592.2,1570,36589,52,1823.98,3.08
2026-05-21,Microsoft Ads,Search,Bing Brand,200.61,248,10360,7,1187.61,5.92
2026-05-21,Microsoft Ads,Shopping,Bing Generic,281.67,285,13228,17,1233.71,4.38
2026-05-22,Google Ads,Search,Brand Search,620.27,721,27185,22,3386.67,5.46
2026-05-22,Google Ads,Shopping,Generic Search,628.03,1527,35195,69,2775.89,4.42
2026-05-22,Google Ads,Performance Max,Shopping Best Sellers,780.6,1439,62832,40,3161.43,4.05
2026-05-22,Meta Ads,Prospecting,Lookalike Prospecting,520.12,855,37740,60,1549.96,2.98
2026-05-22,Meta Ads,Retargeting,Cart Retargeting,542.1,1175,33454,34,1447.41,2.67
2026-05-22,Meta Ads,Advantage+,Advantage Shopping,547.61,775,37552,52,1599.02,2.92
2026-05-22,Microsoft Ads,Search,Bing Brand,242.36,558,20815,29,1303.9,5.38
2026-05-22,Microsoft Ads,Shopping,Bing Generic,281.92,828,22473,31,1234.81,4.38
2026-05-23,Google Ads,Search,Brand Search,520.79,1089,28270,59,2864.34,5.5
2026-05-23,Google Ads,Shopping,Generic Search,547.0,1078,37821,50,2335.69,4.27
2026-05-23,Google Ads,Performance Max,Shopping Best Sellers,597.13,686,27982,33,2758.74,4.62
2026-05-23,Meta Ads,Prospecting,Lookalike Prospecting,408.83,368,19003,10,1099.75,2.69
2026-05-23,Meta Ads,Retargeting,Cart Retargeting,481.11,1016,28491,32,1635.77,3.4
2026-05-23,Meta Ads,Advantage+,Advantage Shopping,537.85,918,24442,55,1430.68,2.66
2026-05-23,Microsoft Ads,Search,Bing Brand,192.53,425,13823,16,1080.09,5.61
2026-05-23,Microsoft Ads,Shopping,Bing Generic,193.83,552,12909,15,1044.74,5.39
2026-05-24,Google Ads,Search,Brand Search,476.22,739,28222,31,2857.32,6.0
2026-05-24,Google Ads,Shopping,Generic Search,557.27,1508,37365,58,2084.19,3.74
2026-05-24,Google Ads,Performance Max,Shopping Best Sellers,684.38,1204,32886,57,2935.99,4.29
2026-05-24,Meta Ads,Prospecting,Lookalike Prospecting,343.32,882,24617,45,1081.46,3.15
2026-05-24,Meta Ads,Retargeting,Cart Retargeting,451.28,824,29243,39,1489.22,3.3
2026-05-24,Meta Ads,Advantage+,Advantage Shopping,595.13,1496,34443,59,1844.9,3.1
2026-05-24,Microsoft Ads,Search,Bing Brand,149.33,322,11896,19,797.42,5.34
2026-05-24,Microsoft Ads,Shopping,Bing Generic,173.0,204,9923,8,941.12,5.44
2026-05-25,Google Ads,Search,Brand Search,554.14,972,39763,53,2853.82,5.15
2026-05-25,Google Ads,Shopping,Generic Search,692.95,808,31146,32,3319.23,4.79
2026-05-25,Google Ads,Performance Max,Shopping Best Sellers,647.76,1644,40641,83,2649.34,4.09
2026-05-25,Meta Ads,Prospecting,Lookalike Prospecting,527.82,1288,38699,89,1477.9,2.8
2026-05-25,Meta Ads,Retargeting,Cart Retargeting,520.94,1377,35301,41,1515.94,2.91
2026-05-25,Meta Ads,Advantage+,Advantage Shopping,651.12,1594,42078,64,1862.2,2.86
2026-05-25,Microsoft Ads,Search,Bing Brand,217.38,414,13395,26,1280.37,5.89
2026-05-25,Microsoft Ads,Shopping,Bing Generic,265.37,447,17544,12,1425.04,5.37
2026-05-26,Google Ads,Search,Brand Search,672.22,1308,35066,38,3515.71,5.23
2026-05-26,Google Ads,Shopping,Generic Search,746.45,843,42665,51,2843.97,3.81
2026-05-26,Google Ads,Performance Max,Shopping Best Sellers,758.63,2062,59025,80,2996.59,3.95
2026-05-26,Meta Ads,Prospecting,Lookalike Prospecting,512.78,789,33996,34,1507.57,2.94
2026-05-26,Meta Ads,Retargeting,Cart Retargeting,563.31,976,43011,25,1667.4,2.96
2026-05-26,Meta Ads,Advantage+,Advantage Shopping,656.08,1049,44586,72,2165.06,3.3
2026-05-26,Microsoft Ads,Search,Bing Brand,225.72,605,18999,32,1370.12,6.07
2026-05-26,Microsoft Ads,Shopping,Bing Generic,263.72,610,17795,30,1268.49,4.81
2026-05-27,Google Ads,Search,Brand Search,554.37,968,27037,37,2683.15,4.84
2026-05-27,Google Ads,Shopping,Generic Search,657.86,1027,52208,35,2684.07,4.08
2026-05-27,Google Ads,Performance Max,Shopping Best Sellers,742.54,1302,52774,68,3482.51,4.69
2026-05-27,Meta Ads,Prospecting,Lookalike Prospecting,452.79,559,22928,35,1213.48,2.68
2026-05-27,Meta Ads,Retargeting,Cart Retargeting,534.92,1148,32965,31,1631.51,3.05
2026-05-27,Meta Ads,Advantage+,Advantage Shopping,548.32,1144,29405,63,1474.98,2.69
2026-05-27,Microsoft Ads,Search,Bing Brand,187.58,491,16014,13,1262.41,6.73
2026-05-27,Microsoft Ads,Shopping,Bing Generic,270.49,758,18683,50,1171.22,4.33
2026-05-28,Google Ads,Search,Brand Search,561.74,818,40212,55,2904.2,5.17
2026-05-28,Google Ads,Shopping,Generic Search,719.23,1255,33830,84,2783.42,3.87
2026-05-28,Google Ads,Performance Max,Shopping Best Sellers,768.55,2750,65123,100,3612.18,4.7
2026-05-28,Meta Ads,Prospecting,Lookalike Prospecting,523.78,970,24881,39,1456.11,2.78
2026-05-28,Meta Ads,Retargeting,Cart Retargeting,555.18,1014,42014,45,1615.57,2.91
2026-05-28,Meta Ads,Advantage+,Advantage Shopping,544.81,1373,46661,50,1487.33,2.73
2026-05-28,Microsoft Ads,Search,Bing Brand,215.06,540,12659,21,1314.02,6.11
2026-05-28,Microsoft Ads,Shopping,Bing Generic,236.42,825,20178,55,1217.56,5.15
2026-05-29,Google Ads,Search,Brand Search,553.01,810,43666,55,3152.16,5.7
2026-05-29,Google Ads,Shopping,Generic Search,693.08,2113,49763,118,3264.41,4.71
2026-05-29,Google Ads,Performance Max,Shopping Best Sellers,832.86,1450,55696,99,3323.11,3.99
2026-05-29,Meta Ads,Prospecting,Lookalike Prospecting,445.46,858,21156,55,1452.2,3.26
2026-05-29,Meta Ads,Retargeting,Cart Retargeting,520.76,1350,31081,49,1739.34,3.34
2026-05-29,Meta Ads,Advantage+,Advantage Shopping,533.63,659,28067,43,1744.97,3.27
2026-05-29,Microsoft Ads,Search,Bing Brand,236.65,732,19305,32,1502.73,6.35
2026-05-29,Microsoft Ads,Shopping,Bing Generic,205.97,691,16281,32,1112.24,5.4
2026-05-30,Google Ads,Search,Brand Search,470.73,1427,34967,88,2772.6,5.89
2026-05-30,Google Ads,Shopping,Generic Search,619.51,1090,40135,57,2812.58,4.54
2026-05-30,Google Ads,Performance Max,Shopping Best Sellers,702.3,820,43821,22,3223.56,4.59
2026-05-30,Meta Ads,Prospecting,Lookalike Prospecting,407.73,681,31638,29,1268.04,3.11
2026-05-30,Meta Ads,Retargeting,Cart Retargeting,470.68,475,21510,23,1336.73,2.84
2026-05-30,Meta Ads,Advantage+,Advantage Shopping,591.45,1807,45153,101,1939.96,3.28
2026-05-30,Microsoft Ads,Search,Bing Brand,191.23,451,12148,17,1112.96,5.82
2026-05-30,Microsoft Ads,Shopping,Bing Generic,214.83,388,16752,17,1149.34,5.35
2026-05-31,Google Ads,Search,Brand Search,434.44,1505,36716,53,2580.57,5.94
2026-05-31,Google Ads,Shopping,Generic Search,641.02,1563,45589,103,3083.31,4.81
2026-05-31,Google Ads,Performance Max,Shopping Best Sellers,734.31,1209,54013,52,2893.18,3.94
2026-05-31,Meta Ads,Prospecting,Lookalike Prospecting,380.77,483,17518,33,1066.16,2.8
2026-05-31,Meta Ads,Retargeting,Cart Retargeting,396.32,1023,24406,46,1260.3,3.18
2026-05-31,Meta Ads,Advantage+,Advantage Shopping,542.14,922,40178,59,1452.94,2.68
2026-05-31,Microsoft Ads,Search,Bing Brand,190.43,262,12233,17,1096.88,5.76
2026-05-31,Microsoft Ads,Shopping,Bing Generic,208.93,407,11435,18,1165.83,5.58
2026-06-01,Google Ads,Search,Brand Search,559.59,764,30810,40,2708.42,4.84
2026-06-01,Google Ads,Shopping,Generic Search,755.27,1645,54978,42,3126.82,4.14
2026-06-01,Google Ads,Performance Max,Shopping Best Sellers,670.7,1760,49086,100,2743.16,4.09
2026-06-01,Meta Ads,Prospecting,Lookalike Prospecting,495.35,543,26516,15,1585.12,3.2
2026-06-01,Meta Ads,Retargeting,Cart Retargeting,509.46,1854,42219,125,1416.3,2.78
2026-06-01,Meta Ads,Advantage+,Advantage Shopping,703.65,1021,53246,37,2167.24,3.08
2026-06-01,Microsoft Ads,Search,Bing Brand,216.14,357,12917,24,1251.45,5.79
2026-06-01,Microsoft Ads,Shopping,Bing Generic,245.88,411,13207,27,1231.86,5.01
2026-06-02,Google Ads,Search,Brand Search,645.42,1155,36324,36,3110.92,4.82
2026-06-02,Google Ads,Shopping,Generic Search,585.57,1137,27963,71,2195.89,3.75
2026-06-02,Google Ads,Performance Max,Shopping Best Sellers,819.19,1829,44836,96,3940.3,4.81
2026-06-02,Meta Ads,Prospecting,Lookalike Prospecting,502.66,1162,28192,46,1407.45,2.8
2026-06-02,Meta Ads,Retargeting,Cart Retargeting,622.71,1221,30393,67,2005.13,3.22
2026-06-02,Meta Ads,Advantage+,Advantage Shopping,669.77,782,32610,21,1754.8,2.62
2026-06-02,Microsoft Ads,Search,Bing Brand,191.97,519,11833,35,1243.97,6.48
2026-06-02,Microsoft Ads,Shopping,Bing Generic,205.59,465,15194,22,966.27,4.7
2026-06-03,Google Ads,Search,Brand Search,638.75,621,30382,40,3787.79,5.93
2026-06-03,Google Ads,Shopping,Generic Search,598.48,975,38837,63,2334.07,3.9
2026-06-03,Google Ads,Performance Max,Shopping Best Sellers,778.88,2115,66768,107,3427.07,4.4
2026-06-03,Meta Ads,Prospecting,Lookalike Prospecting,450.89,1229,34525,80,1190.35,2.64
2026-06-03,Meta Ads,Retargeting,Cart Retargeting,455.53,935,33085,48,1434.92,3.15
2026-06-03,Meta Ads,Advantage+,Advantage Shopping,698.86,687,34188,43,2292.26,3.28
2026-06-03,Microsoft Ads,Search,Bing Brand,218.28,620,18550,16,1320.59,6.05
2026-06-03,Microsoft Ads,Shopping,Bing Generic,276.9,621,23478,36,1414.96,5.11
2026-06-04,Google Ads,Search,Brand Search,617.47,981,41748,27,3741.87,6.06
2026-06-04,Google Ads,Shopping,Generic Search,696.39,615,30989,42,2848.24,4.09
2026-06-04,Google Ads,Performance Max,Shopping Best Sellers,728.43,1570,36429,100,3044.84,4.18
2026-06-04,Meta Ads,Prospecting,Lookalike Prospecting,401.88,759,19826,29,1326.2,3.3
2026-06-04,Meta Ads,Retargeting,Cart Retargeting,579.67,846,27492,38,1814.37,3.13
2026-06-04,Meta Ads,Advantage+,Advantage Shopping,669.73,1044,48772,57,1902.03,2.84
2026-06-04,Microsoft Ads,Search,Bing Brand,229.46,603,14693,28,1411.18,6.15
2026-06-04,Microsoft Ads,Shopping,Bing Generic,245.27,729,18651,38,1174.84,4.79
2026-06-05,Google Ads,Search,Brand Search,561.58,662,24608,30,2953.91,5.26
2026-06-05,Google Ads,Shopping,Generic Search,606.27,917,29694,49,2740.34,4.52
2026-06-05,Google Ads,Performance Max,Shopping Best Sellers,762.18,1955,47012,91,3086.83,4.05
2026-06-05,Meta Ads,Prospecting,Lookalike Prospecting,410.16,1352,33892,66,1103.33,2.69
2026-06-05,Meta Ads,Retargeting,Cart Retargeting,500.59,436,22749,13,1311.55,2.62
2026-06-05,Meta Ads,Advantage+,Advantage Shopping,594.53,1398,42651,51,1581.45,2.66
2026-06-05,Microsoft Ads,Search,Bing Brand,190.91,259,12343,14,1032.82,5.41
2026-06-05,Microsoft Ads,Shopping,Bing Generic,215.5,259,12862,17,961.13,4.46
2026-06-06,Google Ads,Search,Brand Search,449.08,994,28056,53,2474.43,5.51
2026-06-06,Google Ads,Shopping,Generic Search,514.73,956,41801,32,2501.59,4.86
2026-06-06,Google Ads,Performance Max,Shopping Best Sellers,683.0,1152,55475,57,3025.69,4.43
2026-06-06,Meta Ads,Prospecting,Lookalike Prospecting,325.64,492,16193,28,872.72,2.68
2026-06-06,Meta Ads,Retargeting,Cart Retargeting,501.26,1062,34630,56,1699.27,3.39
2026-06-06,Meta Ads,Advantage+,Advantage Shopping,587.21,1527,42468,65,1691.16,2.88
2026-06-06,Microsoft Ads,Search,Bing Brand,162.45,145,6924,4,890.23,5.48
2026-06-06,Microsoft Ads,Shopping,Bing Generic,231.24,415,11889,23,1246.38,5.39
2026-06-07,Google Ads,Search,Brand Search,469.69,836,36425,32,2611.48,5.56
2026-06-07,Google Ads,Shopping,Generic Search,549.33,527,23611,17,2345.64,4.27
2026-06-07,Google Ads,Performance Max,Shopping Best Sellers,673.11,1717,42552,88,3271.31,4.86
2026-06-07,Meta Ads,Prospecting,Lookalike Prospecting,349.38,537,27784,14,1069.1,3.06
2026-06-07,Meta Ads,Retargeting,Cart Retargeting,466.44,1609,40150,94,1483.28,3.18
2026-06-07,Meta Ads,Advantage+,Advantage Shopping,524.83,887,28910,42,1600.73,3.05
2026-06-07,Microsoft Ads,Search,Bing Brand,178.21,507,12927,24,1126.29,6.32
2026-06-07,Microsoft Ads,Shopping,Bing Generic,214.48,343,13081,10,1059.53,4.94
2026-06-08,Google Ads,Search,Brand Search,643.25,1257,40718,85,3377.06,5.25
2026-06-08,Google Ads,Shopping,Generic Search,629.84,689,27043,23,2859.47,4.54
2026-06-08,Google Ads,Performance Max,Shopping Best Sellers,715.59,1546,37130,62,2848.05,3.98
2026-06-08,Meta Ads,Prospecting,Lookalike Prospecting,475.35,728,34018,28,1563.9,3.29
2026-06-08,Meta Ads,Retargeting,Cart Retargeting,569.63,1607,45279,93,1931.05,3.39
2026-06-08,Meta Ads,Advantage+,Advantage Shopping,664.23,1816,53141,68,2158.75,3.25
2026-06-08,Microsoft Ads,Search,Bing Brand,222.8,247,10652,13,1428.15,6.41
2026-06-08,Microsoft Ads,Shopping,Bing Generic,208.63,468,18092,16,997.25,4.78
2026-06-09,Google Ads,Search,Brand Search,487.92,1087,39834,35,2268.83,4.65
2026-06-09,Google Ads,Shopping,Generic Search,730.82,624,31746,28,3486.01,4.77
2026-06-09,Google Ads,Performance Max,Shopping Best Sellers,780.49,1004,40651,40,2997.08,3.84
2026-06-09,Meta Ads,Prospecting,Lookalike Prospecting,438.38,892,35727,28,1148.56,2.62
2026-06-09,Meta Ads,Retargeting,Cart Retargeting,565.22,1483,40768,99,1701.31,3.01
2026-06-09,Meta Ads,Advantage+,Advantage Shopping,593.88,991,47434,29,1757.88,2.96
2026-06-09,Microsoft Ads,Search,Bing Brand,213.35,712,18056,19,1410.24,6.61
2026-06-09,Microsoft Ads,Shopping,Bing Generic,208.68,706,16943,23,1060.09,5.08
2026-06-10,Google Ads,Search,Brand Search,531.92,1276,34450,38,2813.86,5.29
2026-06-10,Google Ads,Shopping,Generic Search,691.57,1335,33334,60,2835.44,4.1
2026-06-10,Google Ads,Performance Max,Shopping Best Sellers,730.89,1513,38766,61,3376.71,4.62
2026-06-10,Meta Ads,Prospecting,Lookalike Prospecting,459.77,1017,27016,42,1218.39,2.65
2026-06-10,Meta Ads,Retargeting,Cart Retargeting,560.15,1232,42520,43,1518.01,2.71
2026-06-10,Meta Ads,Advantage+,Advantage Shopping,663.51,1200,40089,76,1944.08,2.93
2026-06-10,Microsoft Ads,Search,Bing Brand,225.17,213,9759,5,1326.25,5.89
2026-06-10,Microsoft Ads,Shopping,Bing Generic,261.88,314,11998,22,1442.96,5.51
2026-06-11,Google Ads,Search,Brand Search,507.89,1360,38683,73,2397.24,4.72
2026-06-11,Google Ads,Shopping,Generic Search,744.49,1916,52429,105,2806.73,3.77
2026-06-11,Google Ads,Performance Max,Shopping Best Sellers,754.81,1619,45357,81,3056.98,4.05
2026-06-11,Meta Ads,Prospecting,Lookalike Prospecting,429.67,649,35626,24,1374.94,3.2
2026-06-11,Meta Ads,Retargeting,Cart Retargeting,536.02,1166,39405,40,1795.67,3.35
2026-06-11,Meta Ads,Advantage+,Advantage Shopping,612.81,1580,43719,103,1985.5,3.24
2026-06-11,Microsoft Ads,Search,Bing Brand,223.99,294,11396,8,1334.98,5.96
2026-06-11,Microsoft Ads,Shopping,Bing Generic,225.55,361,16984,25,1175.12,5.21
2026-06-12,Google Ads,Search,Brand Search,528.9,1115,35347,66,2517.56,4.76
2026-06-12,Google Ads,Shopping,Generic Search,586.93,1526,45691,55,2189.25,3.73
2026-06-12,Google Ads,Performance Max,Shopping Best Sellers,814.68,1469,70399,41,3723.09,4.57
2026-06-12,Meta Ads,Prospecting,Lookalike Prospecting,439.1,490,25446,27,1365.6,3.11
2026-06-12,Meta Ads,Retargeting,Cart Retargeting,466.82,1045,35086,72,1321.1,2.83
2026-06-12,Meta Ads,Advantage+,Advantage Shopping,662.3,1843,44673,98,2258.44,3.41
2026-06-12,Microsoft Ads,Search,Bing Brand,207.36,304,11978,18,1304.29,6.29
2026-06-12,Microsoft Ads,Shopping,Bing Generic,254.17,594,18846,21,1306.43,5.14
2026-06-13,Google Ads,Search,Brand Search,449.29,973,35506,29,2471.1,5.5
2026-06-13,Google Ads,Shopping,Generic Search,588.46,527,26885,34,2765.76,4.7
2026-06-13,Google Ads,Performance Max,Shopping Best Sellers,622.02,1155,36462,59,2637.36,4.24
2026-06-13,Meta Ads,Prospecting,Lookalike Prospecting,385.35,643,20757,28,1121.37,2.91
2026-06-13,Meta Ads,Retargeting,Cart Retargeting,435.46,1207,27882,75,1463.15,3.36
2026-06-13,Meta Ads,Advantage+,Advantage Shopping,447.44,707,33111,40,1203.61,2.69
2026-06-13,Microsoft Ads,Search,Bing Brand,191.66,300,9884,18,1048.38,5.47
2026-06-13,Microsoft Ads,Shopping,Bing Generic,227.3,649,19282,28,1072.86,4.72
2026-06-14,Google Ads,Search,Brand Search,417.17,402,18277,17,2286.09,5.48
2026-06-14,Google Ads,Shopping,Generic Search,636.77,1569,40668,49,2585.29,4.06
2026-06-14,Google Ads,Performance Max,Shopping Best Sellers,643.78,2177,52945,76,2420.61,3.76
2026-06-14,Meta Ads,Prospecting,Lookalike Prospecting,421.51,542,20024,35,1260.31,2.99
2026-06-14,Meta Ads,Retargeting,Cart Retargeting,431.61,1206,29116,73,1320.73,3.06
2026-06-14,Meta Ads,Advantage+,Advantage Shopping,500.15,1310,34639,63,1590.48,3.18
2026-06-14,Microsoft Ads,Search,Bing Brand,169.3,427,10532,17,1022.57,6.04
2026-06-14,Microsoft Ads,Shopping,Bing Generic,217.79,317,13162,14,1117.26,5.13
2026-06-15,Google Ads,Search,Brand Search,573.04,1746,47019,94,3472.62,6.06
2026-06-15,Google Ads,Shopping,Generic Search,732.38,1920,49611,109,3332.33,4.55
2026-06-15,Google Ads,Performance Max,Shopping Best Sellers,760.16,1175,51061,62,2926.62,3.85
2026-06-15,Meta Ads,Prospecting,Lookalike Prospecting,466.85,724,31588,34,1223.15,2.62
2026-06-15,Meta Ads,Retargeting,Cart Retargeting,595.2,1135,50073,29,1595.14,2.68
2026-06-15,Meta Ads,Advantage+,Advantage Shopping,655.73,1987,48362,89,1829.49,2.79
2026-06-15,Microsoft Ads,Search,Bing Brand,224.31,258,13477,16,1415.4,6.31
2026-06-15,Microsoft Ads,Shopping,Bing Generic,200.63,491,12173,19,965.03,4.81
2026-06-16,Google Ads,Search,Brand Search,520.86,541,24204,17,2500.13,4.8
2026-06-16,Google Ads,Shopping,Generic Search,603.38,963,33672,31,2298.88,3.81
2026-06-16,Google Ads,Performance Max,Shopping Best Sellers,771.7,651,33355,28,3156.25,4.09
2026-06-16,Meta Ads,Prospecting,Lookalike Prospecting,428.73,674,24262,42,1256.18,2.93
2026-06-16,Meta Ads,Retargeting,Cart Retargeting,463.35,1168,35143,55,1274.21,2.75
2026-06-16,Meta Ads,Advantage+,Advantage Shopping,648.12,599,30577,28,1879.55,2.9
2026-06-16,Microsoft Ads,Search,Bing Brand,197.87,287,11939,19,1207.01,6.1
2026-06-16,Microsoft Ads,Shopping,Bing Generic,218.92,387,15845,19,1212.82,5.54
2026-06-17,Google Ads,Search,Brand Search,615.31,749,37105,40,3125.77,5.08
2026-06-17,Google Ads,Shopping,Generic Search,591.54,1517,34782,91,2874.88,4.86
2026-06-17,Google Ads,Performance Max,Shopping Best Sellers,752.19,1857,62445,47,3166.72,4.21
2026-06-17,Meta Ads,Prospecting,Lookalike Prospecting,449.08,1069,24707,27,1472.98,3.28
2026-06-17,Meta Ads,Retargeting,Cart Retargeting,599.51,1645,41309,69,1792.53,2.99
2026-06-17,Meta Ads,Advantage+,Advantage Shopping,570.27,1218,38968,33,1773.54,3.11
2026-06-17,Microsoft Ads,Search,Bing Brand,219.2,344,12172,11,1365.62,6.23
2026-06-17,Microsoft Ads,Shopping,Bing Generic,208.79,333,11395,17,1039.77,4.98
